State,Customer Name,Value Column Name,Value
"Virginia","Anthony Garverick","% GT of Sales","0.00004923383146619136"
"Virginia","Harold Pawlan","Sales","111.15"
"Virginia","Harold Pawlan","Sales Margin %","0"
"Virginia","Harold Pawlan","Profit","48.906"
"Virginia","Harold Pawlan","Profit Margin %","0.43999999999999995"
"Virginia","Harold Pawlan","% GT of Sales","0.00004838497230298116"
"Virginia","Christina Anderson","Sales","107.83"
"Virginia","Christina Anderson","Sales Margin %","0"
"Virginia","Christina Anderson","Profit","24.6018"
"Virginia","Christina Anderson","Profit Margin %","0.2281535750718724"
"Virginia","Christina Anderson","% GT of Sales","0.00004693973516356688"
"Virginia","Patrick O'Brill","Sales","105.52"
"Virginia","Patrick O'Brill","Sales Margin %","0"
"Virginia","Patrick O'Brill","Profit","48.5392"
"Virginia","Patrick O'Brill","Profit Margin %","0.46"
"Virginia","Patrick O'Brill","% GT of Sales","0.00004593416353945634"
"Virginia","Debra Catini","Sales","82.38"
"Virginia","Debra Catini","Sales Margin %","1"
"Virginia","Debra Catini","Profit","25.5378"
"Virginia","Debra Catini","Profit Margin %","0.31000000000000005"
"Virginia","Debra Catini","% GT of Sales","0.000035861034802695354"
"Virginia","Tom Boeckenhauer","Sales","81.2"
"Virginia","Tom Boeckenhauer","Sales Margin %","0"
"Virginia","Tom Boeckenhauer","Profit","12.18"
"Virginia","Tom Boeckenhauer","Profit Margin %","0.15"
"Virginia","Tom Boeckenhauer","% GT of Sales","0.00003534736618085534"
"Virginia","Michael Grace","Sales","80.38"
"Virginia","Michael Grace","Sales Margin %","0"
"Virginia","Michael Grace","Profit","26.5874"
"Virginia","Michael Grace","Profit Margin %","0.330771336153272"
"Virginia","Michael Grace","% GT of Sales","0.000034990410019915666"
"Virginia","Karen Daniels","Sales","75.88"
"Virginia","Karen Daniels","Sales Margin %","0"
"Virginia","Karen Daniels","Profit","35.6636"
"Virginia","Karen Daniels","Profit Margin %","0.4700000000000001"
"Virginia","Karen Daniels","% GT of Sales","0.000033031504258661366"
"Virginia","Joel Jenkins","Sales","75.04"
"Virginia","Joel Jenkins","Sales Margin %","0"
"Virginia","Joel Jenkins","Profit","22.453200000000002"
"Virginia","Joel Jenkins","Profit Margin %","0.2992164179104478"
"Virginia","Joel Jenkins","% GT of Sales","0.0000326658418498939"
"Virginia","Tamara Willingham","Sales","67.96"
"Virginia","Tamara Willingham","Sales Margin %","0"
"Virginia","Tamara Willingham","Profit","12.2328"
"Virginia","Tamara Willingham","Profit Margin %","0.18"
"Virginia","Tamara Willingham","% GT of Sales","0.000029583830118853795"
"Virginia","Cassandra Brandow","Sales","67.9"
"Virginia","Cassandra Brandow","Sales Margin %","1"
"Virginia","Cassandra Brandow","Profit","20.37"
"Virginia","Cassandra Brandow","Profit Margin %","0.3"
"Virginia","Cassandra Brandow","% GT of Sales","0.000029557711375370416"
"Virginia","Tracy Collins","Sales","61.96"
"Virginia","Tracy Collins","Sales Margin %","0"
"Virginia","Tracy Collins","Profit","4.3372"
"Virginia","Tracy Collins","Profit Margin %","0.07"
"Virginia","Tracy Collins","% GT of Sales","0.000026971955770514737"
"Virginia","Lindsay Castell","Sales","61.1"
"Virginia","Lindsay Castell","Sales Margin %","0"
"Virginia","Lindsay Castell","Profit","18.33"
"Virginia","Lindsay Castell","Profit Margin %","0.3"
"Virginia","Lindsay Castell","% GT of Sales","0.000026597587113919476"
"Virginia","Evan Minnotte","Sales","57.01"
"Virginia","Evan Minnotte","Sales Margin %","1"
"Virginia","Evan Minnotte","Profit","22.083499999999997"
"Virginia","Evan Minnotte","Profit Margin %","0.3873618663392387"
"Virginia","Evan Minnotte","% GT of Sales","0.00002481715943313501"
"Virginia","Cyma Kinney","Sales","56.45"
"Virginia","Cyma Kinney","Sales Margin %","0"
"Virginia","Cyma Kinney","Profit","14.677"
"Virginia","Cyma Kinney","Profit Margin %","0.25999999999999995"
"Virginia","Cyma Kinney","% GT of Sales","0.0000245733844939567"
"Virginia","Anthony Jacobs","Sales","54.83"
"Virginia","Anthony Jacobs","Sales Margin %","0"
"Virginia","Anthony Jacobs","Profit","22.6537"
"Virginia","Anthony Jacobs","Profit Margin %","0.41316250227977386"
"Virginia","Anthony Jacobs","% GT of Sales","0.000023868178419905148"
"Virginia","Gary Zandusky","Sales","54.66"
"Virginia","Gary Zandusky","Sales Margin %","1"
"Virginia","Gary Zandusky","Profit","18.0378"
"Virginia","Gary Zandusky","Profit Margin %","0.33"
"Virginia","Gary Zandusky","% GT of Sales","0.000023794175313368873"
"Virginia","Anna Gayman","Sales","49.12"
"Virginia","Anna Gayman","Sales Margin %","1"
"Virginia","Anna Gayman","Profit","23.0864"
"Virginia","Anna Gayman","Profit Margin %","0.47000000000000003"
"Virginia","Anna Gayman","% GT of Sales","0.00002138254466506914"
"Virginia","Steven Roelle","Sales","47.79"
"Virginia","Steven Roelle","Sales Margin %","0"
"Virginia","Steven Roelle","Profit","16.2486"
"Virginia","Steven Roelle","Profit Margin %","0.34"
"Virginia","Steven Roelle","% GT of Sales","0.000020803579184520647"
"Virginia","Giulietta Dortch","Sales","47.32"
"Virginia","Giulietta Dortch","Sales Margin %","0"
"Virginia","Giulietta Dortch","Profit","22.0028"
"Virginia","Giulietta Dortch","Profit Margin %","0.4649788672865596"
"Virginia","Giulietta Dortch","% GT of Sales","0.000020598982360567426"
"Virginia","Andy Gerbode","Sales","46.62"
"Virginia","Andy Gerbode","Sales Margin %","0"
"Virginia","Andy Gerbode","Profit","21.4452"
"Virginia","Andy Gerbode","Profit Margin %","0.46"
"Virginia","Andy Gerbode","% GT of Sales","0.000020294263686594528"
"Virginia","Duane Huffman","Sales","39.96"
"Virginia","Duane Huffman","Sales Margin %","0"
"Virginia","Duane Huffman","Profit","14.3856"
"Virginia","Duane Huffman","Profit Margin %","0.36"
"Virginia","Duane Huffman","% GT of Sales","0.00001739508315993817"
"Virginia","Eric Barreto","Sales","39.92"
"Virginia","Eric Barreto","Sales Margin %","0"
"Virginia","Eric Barreto","Profit","11.1776"
"Virginia","Eric Barreto","Profit Margin %","0.27999999999999997"
"Virginia","Eric Barreto","% GT of Sales","0.000017377670664282576"
"Virginia","Maxwell Schwartz","Sales","37.44"
"Virginia","Maxwell Schwartz","Sales Margin %","0"
"Virginia","Maxwell Schwartz","Profit","18.564"
"Virginia","Maxwell Schwartz","Profit Margin %","0.49583333333333335"
"Virginia","Maxwell Schwartz","% GT of Sales","0.00001629809593363576"
"Virginia","John Murray","Sales","36.27"
"Virginia","John Murray","Sales Margin %","0"
"Virginia","John Murray","Profit","10.881"
"Virginia","John Murray","Profit Margin %","0.3"
"Virginia","John Murray","% GT of Sales","0.000015788780435709644"
"Virginia","Christine Sundaresam","Sales","35.04"
"Virginia","Christine Sundaresam","Sales Margin %","1"
"Virginia","Christine Sundaresam","Profit","12.264"
"Virginia","Christine Sundaresam","Profit Margin %","0.35"
"Virginia","Christine Sundaresam","% GT of Sales","0.000015253346194300135"
"Virginia","Adam Shillingsburg","Sales","34.65"
"Virginia","Adam Shillingsburg","Sales Margin %","1"
"Virginia","Adam Shillingsburg","Profit","10.395"
"Virginia","Adam Shillingsburg","Profit Margin %","0.3"
"Virginia","Adam Shillingsburg","% GT of Sales","0.000015083574361658096"
"Virginia","Tamara Dahlen","Sales","34.2"
"Virginia","Tamara Dahlen","Sales Margin %","0"
"Virginia","Tamara Dahlen","Profit","9.234"
"Virginia","Tamara Dahlen","Profit Margin %","0.26999999999999996"
"Virginia","Tamara Dahlen","% GT of Sales","0.000014887683785532668"
"Virginia","Chris Cortes","Sales","32.4"
"Virginia","Chris Cortes","Sales Margin %","0"
"Virginia","Chris Cortes","Profit","15.552"
"Virginia","Chris Cortes","Profit Margin %","0.48"
"Virginia","Chris Cortes","% GT of Sales","0.000014104121481030946"
"Virginia","Aaron Smayling","Sales","31.4"
"Virginia","Aaron Smayling","Sales Margin %","0"
"Virginia","Aaron Smayling","Profit","7.85"
"Virginia","Aaron Smayling","Profit Margin %","0.25"
"Virginia","Aaron Smayling","% GT of Sales","0.000013668809089641102"
"Virginia","Dave Kipp","Sales","30.84"
"Virginia","Dave Kipp","Sales Margin %","0"
"Virginia","Dave Kipp","Profit","8.3268"
"Virginia","Dave Kipp","Profit Margin %","0.27"
"Virginia","Dave Kipp","% GT of Sales","0.00001342503415046279"
"Virginia","Thea Hendricks","Sales","27.86"
"Virginia","Thea Hendricks","Sales Margin %","0"
"Virginia","Thea Hendricks","Profit","9.1938"
"Virginia","Thea Hendricks","Profit Margin %","0.33"
"Virginia","Thea Hendricks","% GT of Sales","0.000012127803224121053"
"Virginia","Dorothy Dickinson","Sales","25.06"
"Virginia","Dorothy Dickinson","Sales Margin %","1"
"Virginia","Dorothy Dickinson","Profit","12.53"
"Virginia","Dorothy Dickinson","Profit Margin %","0.5"
"Virginia","Dorothy Dickinson","% GT of Sales","0.000010908928528229492"
"Virginia","Roy Collins","Sales","24.56"
"Virginia","Roy Collins","Sales Margin %","0"
"Virginia","Roy Collins","Profit","6.8768"
"Virginia","Roy Collins","Profit Margin %","0.28"
"Virginia","Roy Collins","% GT of Sales","0.00001069127233253457"
"Virginia","Bryan Mills","Sales","23.08"
"Virginia","Bryan Mills","Sales Margin %","1"
"Virginia","Bryan Mills","Profit","6.924"
"Virginia","Bryan Mills","Profit Margin %","0.30000000000000004"
"Virginia","Bryan Mills","% GT of Sales","0.000010047009993277599"
"Virginia","Richard Bierner","Sales","22.96"
"Virginia","Richard Bierner","Sales Margin %","1"
"Virginia","Richard Bierner","Profit","6.6584"
"Virginia","Richard Bierner","Profit Margin %","0.29"
"Virginia","Richard Bierner","% GT of Sales","0.00000999477250631082"
"Virginia","Ellis Ballard","Sales","13.62"
"Virginia","Ellis Ballard","Sales Margin %","0"
"Virginia","Ellis Ballard","Profit","6.129"
"Virginia","Ellis Ballard","Profit Margin %","0.45"
"Virginia","Ellis Ballard","% GT of Sales","0.000005928954770729676"
"Virginia","Vivek Grady","Sales","10.96"
"Virginia","Vivek Grady","Sales Margin %","0"
"Virginia","Vivek Grady","Profit","2.9592"
"Virginia","Vivek Grady","Profit Margin %","0.26999999999999996"
"Virginia","Vivek Grady","% GT of Sales","0.000004771023809632691"
"Virginia","Dianna Arnett","Sales","9.64"
"Virginia","Dianna Arnett","Sales Margin %","0"
"Virginia","Dianna Arnett","Profit","4.7236"
"Virginia","Dianna Arnett","Profit Margin %","0.49"
"Virginia","Dianna Arnett","% GT of Sales","0.000004196411452998097"
"Virginia","Katherine Hughes","Sales","7.7"
"Virginia","Katherine Hughes","Sales Margin %","0"
"Virginia","Katherine Hughes","Profit","3.157"
"Virginia","Katherine Hughes","Profit Margin %","0.41"
"Virginia","Katherine Hughes","% GT of Sales","0.0000033519054137017995"
"Virginia","Alan Shonely","Sales","5.56"
"Virginia","Alan Shonely","Sales Margin %","0"
"Virginia","Alan Shonely","Profit","1.4456"
"Virginia","Alan Shonely","Profit Margin %","0.26"
"Virginia","Alan Shonely","% GT of Sales","0.0000024203368961275326"
"Virginia","Shahid Hopkins","Sales","4.89"
"Virginia","Shahid Hopkins","Sales Margin %","1"
"Virginia","Shahid Hopkins","Profit","2.0049"
"Virginia","Shahid Hopkins","Profit Margin %","0.41000000000000003"
"Virginia","Shahid Hopkins","% GT of Sales","0.0000021286775938963374"
"North Carolina","Grant Thornton","Sales","8167.42"
"North Carolina","Grant Thornton","Sales Margin %","1"
"North Carolina","Grant Thornton","Profit","-3825.3394000000003"
"North Carolina","Grant Thornton","Profit Margin %","-0.4683657017760811"
"North Carolina","Grant Thornton","% GT of Sales","0.00355537913168524"
"North Carolina","Joseph Holt","Sales","4297.644"
"North Carolina","Joseph Holt","Sales Margin %","0"
"North Carolina","Joseph Holt","Profit","-1862.3124"
"North Carolina","Joseph Holt","Profit Margin %","-0.4333333333333333"
"North Carolina","Joseph Holt","% GT of Sales","0.0018708176869822151"
"North Carolina","John Lee","Sales","2692.329"
"North Carolina","John Lee","Sales Margin %","0"
"North Carolina","John Lee","Profit","-937.4184"
"North Carolina","John Lee","Profit Margin %","-0.34818122153718956"
"North Carolina","John Lee","% GT of Sales","0.0011720041753982276"
"North Carolina","Joe Elijah","Sales","2630.321"
"North Carolina","Joe Elijah","Sales Margin %","0.2950514404895828"
"North Carolina","Joe Elijah","Profit","210.68879999999987"
"North Carolina","Joe Elijah","Profit Margin %","0.08010003341797442"
"North Carolina","Joe Elijah","% GT of Sales","0.001145011324632926"
"North Carolina","Shahid Collister","Sales","2165.658"
"North Carolina","Shahid Collister","Sales Margin %","1"
"North Carolina","Shahid Collister","Profit","-571.6885"
"North Carolina","Shahid Collister","Profit Margin %","-0.2639791232041255"
"North Carolina","Shahid Collister","% GT of Sales","0.0009427377629125469"
"North Carolina","Kelly Lampkin","Sales","1883.724"
"North Carolina","Kelly Lampkin","Sales Margin %","1"
"North Carolina","Kelly Lampkin","Profit","-73.0503"
"North Carolina","Kelly Lampkin","Profit Margin %","-0.03877972569229887"
"North Carolina","Kelly Lampkin","% GT of Sales","0.0008200083991584426"
"North Carolina","Ross Baird","Sales","1718.67"
"North Carolina","Ross Baird","Sales Margin %","0"
"North Carolina","Ross Baird","Profit","-5.740599999999979"
"North Carolina","Ross Baird","Profit Margin %","-0.0033401409229229457"
"North Carolina","Ross Baird","% GT of Sales","0.0007481583477099833"
"North Carolina","Tracy Hopkins","Sales","1633.188"
"North Carolina","Tracy Hopkins","Sales Margin %","1"
"North Carolina","Tracy Hopkins","Profit","-1306.5504"
"North Carolina","Tracy Hopkins","Profit Margin %","-0.8"
"North Carolina","Tracy Hopkins","% GT of Sales","0.0007109469738691967"
"North Carolina","Joe Kamberova","Sales","1479.256"
"North Carolina","Joe Kamberova","Sales Margin %","0"
"North Carolina","Joe Kamberova","Profit","125.6011"
"North Carolina","Joe Kamberova","Profit Margin %","0.08490829173584559"
"North Carolina","Joe Kamberova","% GT of Sales","0.0006439384668377751"
"North Carolina","Shahid Hopkins","Sales","1395.673"
"North Carolina","Shahid Hopkins","Sales Margin %","0"
"North Carolina","Shahid Hopkins","Profit","-362.66679999999997"
"North Carolina","Shahid Hopkins","Profit Margin %","-0.25985083898592287"
"North Carolina","Shahid Hopkins","% GT of Sales","0.0006075537512282379"
"North Carolina","Daniel Lacy","Sales","1299.99"
"North Carolina","Daniel Lacy","Sales Margin %","0"
"North Carolina","Daniel Lacy","Profit","-571.9956"
"North Carolina","Daniel Lacy","Profit Margin %","-0.43999999999999995"
"North Carolina","Daniel Lacy","% GT of Sales","0.0005659017556828834"
"North Carolina","Julia West","Sales","1270.379"
"North Carolina","Julia West","Sales Margin %","0"
"North Carolina","Julia West","Profit","242.5149"
"North Carolina","Julia West","Profit Margin %","0.1908996449091177"
"North Carolina","Julia West","% GT of Sales","0.0005530117204614386"
"North Carolina","Cathy Hwang","Sales","1127.976"
"North Carolina","Cathy Hwang","Sales Margin %","0"
"North Carolina","Cathy Hwang","Profit","126.8973"
"North Carolina","Cathy Hwang","Profit Margin %","0.11249999999999999"
"North Carolina","Cathy Hwang","% GT of Sales","0.0004910219299903508"
"North Carolina","Elpida Rittenbach","Sales","1106.924"
"North Carolina","Elpida Rittenbach","Sales Margin %","0"
"North Carolina","Elpida Rittenbach","Profit","-322.89880000000005"
"North Carolina","Elpida Rittenbach","Profit Margin %","-0.29170819315508567"
"North Carolina","Elpida Rittenbach","% GT of Sales","0.00048185773352681175"
"North Carolina","Ken Heidel","Sales","1044.44"
"North Carolina","Ken Heidel","Sales Margin %","0"
"North Carolina","Ken Heidel","Profit","127.9659"
"North Carolina","Ken Heidel","Profit Margin %","0.12252106391942093"
"North Carolina","Ken Heidel","% GT of Sales","0.00045465767406320875"
"North Carolina","Dean percer","Sales","1027.21"
"North Carolina","Dean percer","Sales Margin %","1"
"North Carolina","Dean percer","Profit","18.174299999999885"
"North Carolina","Dean percer","Profit Margin %","0.01769287682168192"
"North Carolina","Dean percer","% GT of Sales","0.00044715724155956174"
"North Carolina","Dorothy Badders","Sales","1017.136"
"North Carolina","Dorothy Badders","Sales Margin %","1"
"North Carolina","Dorothy Badders","Profit","117.5134"
"North Carolina","Dorothy Badders","Profit Margin %","0.11553361595696152"
"North Carolina","Dorothy Badders","% GT of Sales","0.00044277190452870043"
"North Carolina","Erica Bern","Sales","984.671"
"North Carolina","Erica Bern","Sales Margin %","0"
"North Carolina","Erica Bern","Profit","112.8868"
"North Carolina","Erica Bern","Profit Margin %","0.11464418064510887"
"North Carolina","Erica Bern","% GT of Sales","0.00042863948774222923"
"North Carolina","Mike Vittorini","Sales","863.928"
"North Carolina","Mike Vittorini","Sales Margin %","0"
"North Carolina","Mike Vittorini","Profit","86.3928"
"North Carolina","Mike Vittorini","Profit Margin %","0.09999999999999999"
"North Carolina","Mike Vittorini","% GT of Sales","0.0003760785636686452"
"North Carolina","Jill Fjeld","Sales","831.368"
"North Carolina","Jill Fjeld","Sales Margin %","1"
"North Carolina","Jill Fjeld","Profit","-1.4835999999999991"
"North Carolina","Jill Fjeld","Profit Margin %","-0.0017845286323264777"
"North Carolina","Jill Fjeld","% GT of Sales","0.00036190479220499195"
"North Carolina","Mick Brown","Sales","817.829"
"North Carolina","Mick Brown","Sales Margin %","1"
"North Carolina","Mick Brown","Profit","57.6972999999999"
"North Carolina","Mick Brown","Profit Margin %","0.07054934466740591"
"North Carolina","Mick Brown","% GT of Sales","0.0003560110977379648"
"North Carolina","Aaron Smayling","Sales","740.214"
"North Carolina","Aaron Smayling","Sales Margin %","1"
"North Carolina","Aaron Smayling","Profit","-61.515600000000006"
"North Carolina","Aaron Smayling","Profit Margin %","-0.083105156076486"
"North Carolina","Aaron Smayling","% GT of Sales","0.00032222432648024206"
"North Carolina","Ritsa Hightower","Sales","732.156"
"North Carolina","Ritsa Hightower","Sales Margin %","0"
